R,G,B,R_out,G_out,B_out
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0625,-0.01313884375,0.0028399375,0.06081409375
0.0,0.0,0.125,-0.0262776875,0.005679875,0.1216281875
0.0,0.0,0.1875,-0.03941653125,0.0085198125,0.18244228125
0.0,0.0,0.25,-0.052555375,0.01135975,0.243256375
0.0,0.0,0.3125,-0.06569421875,0.0141996875,0.30407046875
0.0,0.0,0.375,-0.0788330625,0.017039625,0.3648845625
0.0,0.0,0.4375,-0.09197190625,0.0198795625,0.42569865625
0.0,0.0,0.5,-0.10511075,0.0227195,0.48651275
0.0,0.0,0.5625,-0.11824959375,0.0255594375,0.54732684375
0.0,0.0,0.625,-0.1313884375,0.028399375,0.6081409375
0.0,0.0,0.6875,-0.14452728125,0.0312393125,0.66895503125
0.0,0.0,0.75,-0.157666125,0.03407925,0.729769125
0.0,0.0,0.8125,-0.17080496875,0.0369191875,0.79058321875
0.0,0.0,0.875,-0.1839438125,0.039759125,0.8513973125
0.0,0.0,0.9375,-0.19708265625000002,0.0425990625,0.91221140625
0.0,0.0,1.0,-0.2102215,0.045439,0.9730255
0.0,0.0625,0.0,0.050145843749999995,0.043744125,0.00242825
0.0,0.0625,0.0625,0.037007,0.0465840625,0.06324234375
0.0,0.0625,0.125,0.023868156249999994,0.049424,0.1240564375
0.0,0.0625,0.1875,0.010729312499999998,0.0522639375,0.18487053125
0.0,0.0625,0.25,-0.0024095312500000063,0.055103875000000004,0.245684625
0.0,0.0625,0.3125,-0.01554837500000001,0.057943812500000004,0.30649871875
0.0,0.0625,0.375,-0.02868721875,0.06078375,0.36731281250000003
0.0,0.0625,0.4375,-0.041826062500000004,0.0636236875,0.42812690625
0.0,0.0625,0.5,-0.05496490625000001,0.066463625,0.488941
0.0,0.0625,0.5625,-0.06810375000000002,0.0693035625,0.54975509375
0.0,0.0625,0.625,-0.08124259375000001,0.0721435,0.6105691875
0.0,0.0625,0.6875,-0.0943814375,0.0749834375,0.67138328125
0.0,0.0625,0.75,-0.10752028124999999,0.077823375,0.732197375
0.0,0.0625,0.8125,-0.120659125,0.0806633125,0.7930114687500001
0.0,0.0625,0.875,-0.13379796875,0.08350325,0.8538255625
0.0,0.0625,0.9375,-0.1469368125,0.0863431875,0.91463965625
0.0,0.0625,1.0,-0.16007565625,0.089183125,0.97545375
0.0,0.125,0.0,0.10029168749999999,0.08748825,0.0048565
0.0,0.125,0.0625,0.08715284374999999,0.0903281875,0.06567059375
0.0,0.125,0.125,0.074014,0.093168125,0.1264846875
0.0,0.125,0.1875,0.06087515624999999,0.0960080625,0.18729878125
0.0,0.125,0.25,0.04773631249999999,0.098848,0.248112875
0.0,0.125,0.3125,0.034597468749999985,0.1016879375,0.30892696875
0.0,0.125,0.375,0.021458624999999995,0.104527875,0.3697410625
0.0,0.125,0.4375,0.008319781249999991,0.1073678125,0.43055515624999996
0.0,0.125,0.5,-0.004819062500000013,0.11020775000000001,0.49136925
0.0,0.125,0.5625,-0.017957906250000016,0.11304768750000001,0.55218334375
0.0,0.125,0.625,-0.03109675000000002,0.11588762500000001,0.6129974375
0.0,0.125,0.6875,-0.04423559375000001,0.11872756250000001,0.67381153125
0.0,0.125,0.75,-0.0573744375,0.1215675,0.7346256250000001
0.0,0.125,0.8125,-0.07051328125000002,0.1244074375,0.7954397187500001
0.0,0.125,0.875,-0.08365212500000001,0.127247375,0.8562538125
0.0,0.125,0.9375,-0.09679096875000003,0.1300873125,0.91706790625
0.0,0.125,1.0,-0.10992981250000002,0.13292725,0.977882
0.0,0.1875,0.0,0.15043753124999998,0.131232375,0.0072847499999999996
0.0,0.1875,0.0625,0.1372986875,0.1340723125,0.06809884375
0.0,0.1875,0.125,0.12415984374999997,0.13691225,0.1289129375
0.0,0.1875,0.1875,0.11102099999999998,0.1397521875,0.18972703125
0.0,0.1875,0.25,0.09788215624999998,0.14259212500000001,0.250541125
0.0,0.1875,0.3125,0.08474331249999997,0.14543206250000001,0.31135521875
0.0,0.1875,0.375,0.07160446874999998,0.14827200000000001,0.3721693125
0.0,0.1875,0.4375,0.05846562499999998,0.15111193750000002,0.43298340625
0.0,0.1875,0.5,0.045326781249999976,0.15395187500000002,0.4937975
0.0,0.1875,0.5625,0.03218793749999997,0.15679181250000002,0.5546115937499999
0.0,0.1875,0.625,0.019049093749999968,0.15963175000000002,0.6154256874999999
0.0,0.1875,0.6875,0.005910249999999978,0.16247168750000002,0.67623978125
0.0,0.1875,0.75,-0.007228593750000012,0.16531162500000002,0.737053875
0.0,0.1875,0.8125,-0.02036743750000003,0.16815156250000002,0.79786796875
0.0,0.1875,0.875,-0.03350628125000002,0.17099150000000002,0.8586820624999999
0.0,0.1875,0.9375,-0.04664512500000004,0.17383143750000002,0.9194961562499999
0.0,0.1875,1.0,-0.05978396875000003,0.17667137500000002,0.9803102499999999
0.0,0.25,0.0,0.20058337499999998,0.1749765,0.009713
0.0,0.25,0.0625,0.18744453125,0.1778164375,0.07052709374999999
0.0,0.25,0.125,0.17430568749999997,0.180656375,0.1313411875
0.0,0.25,0.1875,0.16116684374999998,0.1834963125,0.19215528125
0.0,0.25,0.25,0.148028,0.18633625,0.252969375
0.0,0.25,0.3125,0.13488915624999998,0.1891761875,0.31378346874999996
0.0,0.25,0.375,0.12175031249999999,0.192016125,0.3745975625
0.0,0.25,0.4375,0.10861146874999998,0.1948560625,0.43541165625
0.0,0.25,0.5,0.09547262499999998,0.197696,0.49622575
0.0,0.25,0.5625,0.08233378124999997,0.2005359375,0.5570398437499999
0.0,0.25,0.625,0.06919493749999997,0.203375875,0.6178539375
0.0,0.25,0.6875,0.05605609374999998,0.2062158125,0.67866803125
0.0,0.25,0.75,0.04291724999999999,0.20905575,0.739482125
0.0,0.25,0.8125,0.029778406249999972,0.2118956875,0.80029621875
0.0,0.25,0.875,0.016639562499999982,0.214735625,0.8611103124999999
0.0,0.25,0.9375,0.003500718749999965,0.2175755625,0.9219244062499999
0.0,0.25,1.0,-0.009638125000000025,0.22041550000000001,0.9827385
0.0,0.3125,0.0,0.25072921875,0.218720625,0.01214125
0.0,0.3125,0.0625,0.237590375,0.2215605625,0.07295534375
0.0,0.3125,0.125,0.22445153124999997,0.2244005,0.1337694375
0.0,0.3125,0.1875,0.21131268749999998,0.2272404375,0.19458353125
0.0,0.3125,0.25,0.19817384374999997,0.230080375,0.255397625
0.0,0.3125,0.3125,0.18503499999999998,0.2329203125,0.31621171875
0.0,0.3125,0.375,0.17189615625,0.23576025,0.3770258125
0.0,0.3125,0.4375,0.15875731249999997,0.2386001875,0.43783990624999997
0.0,0.3125,0.5,0.14561846874999998,0.241440125,0.498654
0.0,0.3125,0.5625,0.132479625,0.2442800625,0.55946809375
0.0,0.3125,0.625,0.11934078124999997,0.24712,0.6202821875
0.0,0.3125,0.6875,0.10620193749999998,0.2499599375,0.68109628125
0.0,0.3125,0.75,0.09306309374999999,0.252799875,0.741910375
0.0,0.3125,0.8125,0.07992424999999997,0.2556398125,0.80272446875
0.0,0.3125,0.875,0.06678540624999998,0.25847975,0.8635385624999999
0.0,0.3125,0.9375,0.05364656249999997,0.2613196875,0.92435265625
0.0,0.3125,1.0,0.04050771874999998,0.264159625,0.98516675
0.0,0.375,0.0,0.30087506249999996,0.26246475,0.014569499999999999
0.0,0.375,0.0625,0.28773621874999994,0.2653046875,0.07538359375
0.0,0.375,0.125,0.274597375,0.268144625,0.1361976875
0.0,0.375,0.1875,0.26145853124999996,0.2709845625,0.19701178125000002
0.0,0.375,0.25,0.24831968749999994,0.2738245,0.257825875
0.0,0.375,0.3125,0.23518084374999995,0.2766644375,0.31863996875
0.0,0.375,0.375,0.22204199999999996,0.279504375,0.3794540625
0.0,0.375,0.4375,0.20890315624999994,0.2823443125,0.44026815625
0.0,0.375,0.5,0.19576431249999995,0.28518425000000003,0.50108225
0.0,0.375,0.5625,0.18262546874999996,0.28802418750000003,0.56189634375
0.0,0.375,0.625,0.16948662499999995,0.29086412500000003,0.6227104375
0.0,0.375,0.6875,0.15634778124999996,0.29370406250000003,0.68352453125
0.0,0.375,0.75,0.14320893749999997,0.29654400000000003,0.744338625
0.0,0.375,0.8125,0.13007009374999995,0.29938393750000003,0.80515271875
0.0,0.375,0.875,0.11693124999999996,0.30222387500000003,0.8659668125
0.0,0.375,0.9375,0.10379240624999994,0.30506381250000003,0.92678090625
0.0,0.375,1.0,0.09065356249999995,0.30790375000000003,0.987595
0.0,0.4375,0.0,0.35102090625,0.306208875,0.01699775
0.0,0.4375,0.0625,0.33788206249999997,0.3090488125,0.07781184375
0.0,0.4375,0.125,0.32474321875,0.31188875,0.1386259375
0.0,0.4375,0.1875,0.311604375,0.3147286875,0.19944003125
0.0,0.4375,0.25,0.29846553124999997,0.317568625,0.260254125
0.0,0.4375,0.3125,0.2853266875,0.3204085625,0.32106821874999997
0.0,0.4375,0.375,0.27218784375,0.3232485,0.3818823125
0.0,0.4375,0.4375,0.259049,0.3260884375,0.44269640624999995
0.0,0.4375,0.5,0.24591015624999998,0.328928375,0.5035105
0.0,0.4375,0.5625,0.2327713125,0.3317683125,0.56432459375
0.0,0.4375,0.625,0.21963246874999998,0.33460825,0.6251386875
0.0,0.4375,0.6875,0.206493625,0.3374481875,0.68595278125
0.0,0.4375,0.75,0.19335478125,0.340288125,0.746766875
0.0,0.4375,0.8125,0.18021593749999998,0.3431280625,0.8075809687500001
0.0,0.4375,0.875,0.16707709375,0.345968,0.8683950625
0.0,0.4375,0.9375,0.15393824999999997,0.3488079375,0.92920915625
0.0,0.4375,1.0,0.14079940624999998,0.351647875,0.99002325
0.0,0.5,0.0,0.40116674999999996,0.349953,0.019426
0.0,0.5,0.0625,0.38802790624999994,0.3527929375,0.08024009374999999
0.0,0.5,0.125,0.3748890625,0.355632875,0.14105418749999998
0.0,0.5,0.1875,0.36175021874999996,0.3584728125,0.20186828125
0.0,0.5,0.25,0.34861137499999995,0.36131275,0.262682375
0.0,0.5,0.3125,0.33547253125,0.3641526875,0.32349646875
0.0,0.5,0.375,0.32233368749999997,0.366992625,0.3843105625
0.0,0.5,0.4375,0.30919484374999995,0.3698325625,0.44512465625
0.0,0.5,0.5,0.296056,0.3726725,0.50593875
0.0,0.5,0.5625,0.28291715624999997,0.3755124375,0.56675284375
0.0,0.5,0.625,0.26977831249999995,0.378352375,0.6275669374999999
0.0,0.5,0.6875,0.25663946875,0.3811923125,0.68838103125
0.0,0.5,0.75,0.24350062499999997,0.38403225,0.749195125
0.0,0.5,0.8125,0.23036178124999995,0.3868721875,0.8100092187500001
0.0,0.5,0.875,0.21722293749999996,0.389712125,0.8708233125
0.0,0.5,0.9375,0.20408409374999995,0.3925520625,0.9316374062499999
0.0,0.5,1.0,0.19094524999999996,0.395392,0.9924515
0.0,0.5625,0.0,0.45131259374999994,0.39369712500000004,0.02185425
0.0,0.5625,0.0625,0.4381737499999999,0.39653706250000004,0.08266834375
0.0,0.5625,0.125,0.42503490624999996,0.39937700000000004,0.1434824375
0.0,0.5625,0.1875,0.41189606249999994,0.40221693750000004,0.20429653125
0.0,0.5625,0.25,0.3987572187499999,0.40505687500000004,0.265110625
0.0,0.5625,0.3125,0.38561837499999996,0.40789681250000004,0.32592471875
0.0,0.5625,0.375,0.37247953124999994,0.41073675000000004,0.38673881250000003
0.0,0.5625,0.4375,0.3593406874999999,0.41357668750000004,0.44755290625
0.0,0.5625,0.5,0.34620184374999996,0.41641662500000004,0.508367
0.0,0.5625,0.5625,0.33306299999999994,0.41925656250000004,0.5691810937499999
0.0,0.5625,0.625,0.3199241562499999,0.42209650000000004,0.6299951874999999
0.0,0.5625,0.6875,0.30678531249999996,0.42493643750000004,0.69080928125
0.0,0.5625,0.75,0.29364646874999994,0.42777637500000004,0.751623375
0.0,0.5625,0.8125,0.2805076249999999,0.43061631250000004,0.81243746875
0.0,0.5625,0.875,0.26736878124999996,0.43345625000000004,0.8732515624999999
0.0,0.5625,0.9375,0.2542299374999999,0.43629618750000004,0.9340656562499999
0.0,0.5625,1.0,0.24109109374999993,0.43913612500000004,0.99487975
0.0,0.625,0.0,0.5014584375,0.43744125,0.0242825
0.0,0.625,0.0625,0.48831959374999995,0.4402811875,0.08509659375
0.0,0.625,0.125,0.47518075,0.443121125,0.1459106875
0.0,0.625,0.1875,0.46204190624999997,0.4459610625,0.20672478125
0.0,0.625,0.25,0.44890306249999995,0.448801,0.267538875
0.0,0.625,0.3125,0.43576421874999993,0.4516409375,0.32835296875
0.0,0.625,0.375,0.42262537499999997,0.454480875,0.3891670625
0.0,0.625,0.4375,0.40948653124999995,0.4573208125,0.44998115624999996
0.0,0.625,0.5,0.39634768749999993,0.46016075,0.51079525
0.0,0.625,0.5625,0.38320884374999997,0.4630006875,0.5716093437499999
0.0,0.625,0.625,0.37006999999999995,0.465840625,0.6324234375
0.0,0.625,0.6875,0.35693115624999994,0.4686805625,0.69323753125
0.0,0.625,0.75,0.3437923125,0.4715205,0.754051625
0.0,0.625,0.8125,0.33065346874999996,0.4743604375,0.81486571875
0.0,0.625,0.875,0.31751462499999994,0.477200375,0.8756798124999999
0.0,0.625,0.9375,0.30437578125,0.4800403125,0.93649390625
0.0,0.625,1.0,0.29123693749999996,0.48288025,0.997308
0.0,0.6875,0.0,0.5516042812499999,0.481185375,0.02671075
0.0,0.6875,0.0625,0.5384654375,0.4840253125,0.08752484375
0.0,0.6875,0.125,0.5253265937499999,0.48686525,0.1483389375
0.0,0.6875,0.1875,0.5121877499999999,0.4897051875,0.20915303125
0.0,0.6875,0.25,0.4990489062499999,0.49254512500000003,0.269967125
0.0,0.6875,0.3125,0.4859100624999999,0.49538506250000003,0.33078121875
0.0,0.6875,0.375,0.47277121874999994,0.49822500000000003,0.3915953125
0.0,0.6875,0.4375,0.4596323749999999,0.5010649375,0.45240940625
0.0,0.6875,0.5,0.4464935312499999,0.503904875,0.5132234999999999
0.0,0.6875,0.5625,0.43335468749999995,0.5067448125,0.57403759375
0.0,0.6875,0.625,0.42021584374999993,0.50958475,0.6348516875
0.0,0.6875,0.6875,0.4070769999999999,0.5124246875,0.69566578125
0.0,0.6875,0.75,0.39393815624999995,0.515264625,0.756479875
0.0,0.6875,0.8125,0.38079931249999993,0.5181045625,0.81729396875
0.0,0.6875,0.875,0.3676604687499999,0.5209445,0.8781080625
0.0,0.6875,0.9375,0.35452162499999995,0.5237844375,0.93892215625
0.0,0.6875,1.0,0.34138278124999993,0.526624375,0.99973625
0.0,0.75,0.0,0.6017501249999999,0.5249295,0.029138999999999998
0.0,0.75,0.0625,0.58861128125,0.5277694375,0.08995309374999999
0.0,0.75,0.125,0.5754724374999999,0.530609375,0.1507671875
0.0,0.75,0.1875,0.5623335937499999,0.5334493125,0.21158128125
0.0,0.75,0.25,0.54919475,0.53628925,0.272395375
0.0,0.75,0.3125,0.5360559062499999,0.5391291875,0.33320946875
0.0,0.75,0.375,0.5229170624999999,0.541969125,0.39402356250000004
0.0,0.75,0.4375,0.50977821875,0.5448090625,0.45483765624999994
0.0,0.75,0.5,0.4966393749999999,0.547649,0.51565175
0.0,0.75,0.5625,0.4835005312499999,0.5504889375,0.57646584375
0.0,0.75,0.625,0.4703616874999999,0.553328875,0.6372799375
0.0,0.75,0.6875,0.4572228437499999,0.5561688125,0.69809403125
0.0,0.75,0.75,0.4440839999999999,0.55900875,0.758908125
0.0,0.75,0.8125,0.4309451562499999,0.5618486875,0.8197222187500001
0.0,0.75,0.875,0.4178063124999999,0.564688625,0.8805363125
0.0,0.75,0.9375,0.4046674687499999,0.5675285625000001,0.94135040625
0.0,0.75,1.0,0.3915286249999999,0.5703685000000001,1.0021645
0.0,0.8125,0.0,0.6518959687499999,0.5686736250000001,0.03156725
0.0,0.8125,0.0625,0.6387571249999999,0.5715135625000001,0.09238134375
0.0,0.8125,0.125,0.6256182812499999,0.5743535000000001,0.1531954375
0.0,0.8125,0.1875,0.6124794374999999,0.5771934375000001,0.21400953125
0.0,0.8125,0.25,0.5993405937499999,0.5800333750000001,0.274823625
0.0,0.8125,0.3125,0.5862017499999999,0.5828733125000001,0.33563771875
0.0,0.8125,0.375,0.5730629062499999,0.5857132500000001,0.3964518125
0.0,0.8125,0.4375,0.5599240624999999,0.5885531875000001,0.45726590624999996
0.0,0.8125,0.5,0.5467852187499999,0.5913931250000001,0.51808
0.0,0.8125,0.5625,0.5336463749999999,0.5942330625000001,0.57889409375
0.0,0.8125,0.625,0.5205075312499998,0.5970730000000001,0.6397081875
0.0,0.8125,0.6875,0.5073686874999999,0.5999129375000001,0.70052228125
0.0,0.8125,0.75,0.4942298437499999,0.6027528750000001,0.7613363750000001
0.0,0.8125,0.8125,0.4810909999999999,0.6055928125000001,0.8221504687500001
0.0,0.8125,0.875,0.46795215624999986,0.6084327500000001,0.8829645625
0.0,0.8125,0.9375,0.4548133124999999,0.6112726875000001,0.94377865625
0.0,0.8125,1.0,0.4416744687499999,0.6141126250000001,1.00459275
0.0,0.875,0.0,0.7020418125,0.61241775,0.0339955
0.0,0.875,0.0625,0.68890296875,0.6152576875,0.09480959375
0.0,0.875,0.125,0.6757641249999999,0.618097625,0.1556236875
0.0,0.875,0.1875,0.66262528125,0.6209375625,0.21643778125000002
0.0,0.875,0.25,0.6494864375,0.6237775,0.277251875
0.0,0.875,0.3125,0.6363475937499999,0.6266174375,0.33806596875
0.0,0.875,0.375,0.62320875,0.629457375,0.3988800625
0.0,0.875,0.4375,0.61006990625,0.6322973125,0.45969415625
0.0,0.875,0.5,0.5969310624999999,0.63513725,0.52050825
0.0,0.875,0.5625,0.58379221875,0.6379771875,0.5813223437499999
0.0,0.875,0.625,0.570653375,0.640817125,0.6421364374999999
0.0,0.875,0.6875,0.55751453125,0.6436570625,0.70295053125
0.0,0.875,0.75,0.5443756875,0.646497,0.763764625
0.0,0.875,0.8125,0.5312368437499999,0.6493369375,0.82457871875
0.0,0.875,0.875,0.518098,0.652176875,0.8853928124999999
0.0,0.875,0.9375,0.50495915625,0.6550168125,0.9462069062499999
0.0,0.875,1.0,0.49182031249999997,0.65785675,1.007021
0.0,0.9375,0.0,0.75218765625,0.656161875,0.03642375
0.0,0.9375,0.0625,0.7390488125,0.6590018125,0.09723784375
0.0,0.9375,0.125,0.7259099687499999,0.66184175,0.1580519375
0.0,0.9375,0.1875,0.712771125,0.6646816875,0.21886603125
0.0,0.9375,0.25,0.69963228125,0.667521625,0.279680125
0.0,0.9375,0.3125,0.6864934374999999,0.6703615625,0.34049421874999997
0.0,0.9375,0.375,0.67335459375,0.6732015,0.4013083125
0.0,0.9375,0.4375,0.66021575,0.6760414375,0.46212240624999995
0.0,0.9375,0.5,0.6470769062499999,0.678881375,0.5229365
0.0,0.9375,0.5625,0.6339380625,0.6817213125,0.5837505937499999
0.0,0.9375,0.625,0.62079921875,0.68456125,0.6445646875
0.0,0.9375,0.6875,0.6076603749999999,0.6874011875,0.70537878125
0.0,0.9375,0.75,0.59452153125,0.690241125,0.766192875
0.0,0.9375,0.8125,0.5813826874999999,0.6930810625,0.82700696875
0.0,0.9375,0.875,0.5682438437499999,0.695921,0.8878210624999999
0.0,0.9375,0.9375,0.555105,0.6987609375,0.94863515625
0.0,0.9375,1.0,0.54196615625,0.701600875,1.00944925
0.0,1.0,0.0,0.8023334999999999,0.699906,0.038852
0.0,1.0,0.0625,0.78919465625,0.7027459375,0.09966609374999999
0.0,1.0,0.125,0.7760558124999999,0.705585875,0.16048018749999998
0.0,1.0,0.1875,0.7629169687499999,0.7084258125,0.22129428125
0.0,1.0,0.25,0.749778125,0.71126575,0.28210837499999997
0.0,1.0,0.3125,0.7366392812499999,0.7141056875,0.34292246875
0.0,1.0,0.375,0.7235004374999999,0.716945625,0.4037365625
0.0,1.0,0.4375,0.71036159375,0.7197855625,0.46455065624999997
0.0,1.0,0.5,0.6972227499999999,0.7226255,0.52536475
0.0,1.0,0.5625,0.6840839062499999,0.7254654375,0.58617884375
0.0,1.0,0.625,0.6709450625,0.728305375,0.6469929375
0.0,1.0,0.6875,0.6578062187499999,0.7311453125,0.70780703125
0.0,1.0,0.75,0.6446673749999999,0.73398525,0.768621125
0.0,1.0,0.8125,0.6315285312499999,0.7368251875,0.82943521875
0.0,1.0,0.875,0.6183896874999999,0.739665125,0.8902493125
0.0,1.0,0.9375,0.6052508437499999,0.7425050625,0.95106340625
0.0,1.0,1.0,0.592112,0.745345,1.0118775
0.0625,0.0,0.0,0.02549296875,0.01591596875,-0.00074228125
0.0625,0.0,0.0625,0.012354125,0.01875590625,0.0600718125
0.0625,0.0,0.125,-0.0007847187499999998,0.02159584375,0.12088590625
0.0625,0.0,0.1875,-0.013923562499999997,0.024435781249999997,0.1817
0.0625,0.0,0.25,-0.02706240625,0.027275718749999997,0.24251409375
0.0625,0.0,0.3125,-0.04020125000000001,0.030115656249999997,0.3033281875
0.0625,0.0,0.375,-0.05334009375,0.03295559375,0.36414228125000003
0.0625,0.0,0.4375,-0.0664789375,0.03579553125,0.424956375
0.0625,0.0,0.5,-0.07961778125,0.03863546875,0.48577046875
0.0625,0.0,0.5625,-0.09275662500000001,0.04147540625,0.5465845625
0.0625,0.0,0.625,-0.10589546875000001,0.04431534375,0.60739865625
0.0625,0.0,0.6875,-0.1190343125,0.04715528125,0.66821275
0.0625,0.0,0.75,-0.13217315624999998,0.04999521875,0.72902684375
0.0625,0.0,0.8125,-0.145312,0.05283515625,0.7898409375000001
0.0625,0.0,0.875,-0.15845084375,0.05567509375,0.85065503125
0.0625,0.0,0.9375,-0.1715896875,0.05851503125,0.911469125
0.0625,0.0,1.0,-0.18472853125,0.06135496875,0.97228321875
0.0625,0.0625,0.0,0.0756388125,0.059660093750000004,0.00168596875
0.0625,0.0625,0.0625,0.062499968749999996,0.06250003125,0.0625000625
0.0625,0.0625,0.125,0.049361125,0.06533996875,0.12331415625
0.0625,0.0625,0.1875,0.03622228125,0.06817990625,0.18412825
0.0625,0.0625,0.25,0.023083437499999998,0.07101984375,0.24494234374999999
0.0625,0.0625,0.3125,0.009944593749999994,0.07385978125,0.3057564375
0.0625,0.0625,0.375,-0.0031942499999999957,0.07669971875,0.36657053125
0.0625,0.0625,0.4375,-0.01633309375,0.07953965625000001,0.42738462499999996
0.0625,0.0625,0.5,-0.029471937500000003,0.08237959375000001,0.48819871875
0.0625,0.0625,0.5625,-0.04261078125000001,0.08521953125000001,0.5490128125
0.0625,0.0625,0.625,-0.05574962500000001,0.08805946875000001,0.60982690625
0.0625,0.0625,0.6875,-0.06888846875,0.09089940625000001,0.670641
0.0625,0.0625,0.75,-0.08202731249999999,0.09373934375000001,0.7314550937500001
0.0625,0.0625,0.8125,-0.09516615625000001,0.09657928125000001,0.7922691875000001
0.0625,0.0625,0.875,-0.108305,0.09941921875000001,0.85308328125
0.0625,0.0625,0.9375,-0.12144384375000002,0.10225915625000001,0.913897375
0.0625,0.0625,1.0,-0.13458268750000002,0.10509909375000001,0.97471146875
0.0625,0.125,0.0,0.12578465625,0.10340421875,0.00411421875
0.0625,0.125,0.0625,0.11264581249999998,0.10624415625,0.0649283125
0.0625,0.125,0.125,0.09950696874999998,0.10908409375,0.12574240625
0.0625,0.125,0.1875,0.08636812499999999,0.11192403125,0.18655650000000001
0.0625,0.125,0.25,0.07322928124999999,0.11476396875,0.24737059375
0.0625,0.125,0.3125,0.06009043749999998,0.11760390625,0.3081846875
0.0625,0.125,0.375,0.04695159374999999,0.12044384375,0.36899878125
0.0625,0.125,0.4375,0.03381274999999999,0.12328378125,0.429812875
0.0625,0.125,0.5,0.020673906249999985,0.12612371875,0.49062696875
0.0625,0.125,0.5625,0.007535062499999981,0.12896365625,0.5514410624999999
0.0625,0.125,0.625,-0.005603781250000023,0.13180359375,0.6122551562499999
0.0625,0.125,0.6875,-0.018742625000000013,0.13464353125,0.67306925
0.0625,0.125,0.75,-0.03188146875,0.13748346875,0.73388334375
0.0625,0.125,0.8125,-0.04502031250000002,0.14032340625,0.7946974375
0.0625,0.125,0.875,-0.05815915625000001,0.14316334375,0.8555115312499999
0.0625,0.125,0.9375,-0.07129800000000003,0.14600328125,0.9163256249999999
0.0625,0.125,1.0,-0.08443684375000002,0.14884321875,0.9771397187499999
0.0625,0.1875,0.0,0.1759305,0.14714834375000002,0.00654246875
0.0625,0.1875,0.0625,0.16279165625,0.14998828125000002,0.0673565625
0.0625,0.1875,0.125,0.14965281249999998,0.15282821875000002,0.12817065625
0.0625,0.1875,0.1875,0.13651396875,0.15566815625000002,0.18898475
0.0625,0.1875,0.25,0.12337512499999999,0.15850809375000002,0.24979884375
0.0625,0.1875,0.3125,0.11023628124999998,0.16134803125000002,0.31061293749999996
0.0625,0.1875,0.375,0.0970974375,0.16418796875000002,0.37142703125
0.0625,0.1875,0.4375,0.08395859374999999,0.16702790625000002,0.43224112499999995
0.0625,0.1875,0.5,0.07081974999999999,0.16986784375000002,0.49305521874999997
