R,G,B,R_out,G_out,B_out
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0625,-0.0038733125,0.00098396875,0.0621538125
0.0,0.0,0.125,-0.007746625,0.0019679375,0.124307625
0.0,0.0,0.1875,-0.0116199375,0.00295190625,0.1864614375
0.0,0.0,0.25,-0.01549325,0.003935875,0.24861525
0.0,0.0,0.3125,-0.0193665625,0.00491984375,0.3107690625
0.0,0.0,0.375,-0.023239875,0.0059038125,0.372922875
0.0,0.0,0.4375,-0.0271131875,0.006887781250000001,0.4350766875
0.0,0.0,0.5,-0.0309865,0.00787175,0.4972305
0.0,0.0,0.5625,-0.034859812500000004,0.00885571875,0.5593843125
0.0,0.0,0.625,-0.038733125,0.0098396875,0.621538125
0.0,0.0,0.6875,-0.0426064375,0.01082365625,0.6836919375
0.0,0.0,0.75,-0.04647975,0.011807625,0.74584575
0.0,0.0,0.8125,-0.050353062500000004,0.01279159375,0.8079995625
0.0,0.0,0.875,-0.054226375,0.013775562500000001,0.870153375
0.0,0.0,0.9375,-0.0580996875,0.014759531250000001,0.9323071875000001
0.0,0.0,1.0,-0.061973,0.0157435,0.994461
0.0,0.0625,0.0,0.015524437499999998,0.0571368125,0.0006424375
0.0,0.0625,0.0625,0.011651124999999998,0.05812078125,0.06279625
0.0,0.0625,0.125,0.007777812499999998,0.059104750000000005,0.1249500625
0.0,0.0625,0.1875,0.0039044999999999982,0.06008871875,0.187103875
0.0,0.0625,0.25,3.118749999999823e-05,0.0610726875,0.24925768750000002
0.0,0.0625,0.3125,-0.003842125000000002,0.06205665625,0.3114115
0.0,0.0625,0.375,-0.007715437500000002,0.063040625,0.37356531249999997
0.0,0.0625,0.4375,-0.011588750000000002,0.06402459375,0.435719125
0.0,0.0625,0.5,-0.015462062500000002,0.0650085625,0.4978729375
0.0,0.0625,0.5625,-0.019335375000000005,0.06599253125,0.56002675
0.0,0.0625,0.625,-0.023208687500000002,0.0669765,0.6221805625000001
0.0,0.0625,0.6875,-0.027082,0.06796046875,0.684334375
0.0,0.0625,0.75,-0.030955312500000002,0.0689444375,0.7464881875
0.0,0.0625,0.8125,-0.034828625,0.06992840625,0.8086420000000001
0.0,0.0625,0.875,-0.038701937500000005,0.070912375,0.8707958125
0.0,0.0625,0.9375,-0.042575249999999995,0.07189634375000001,0.9329496250000001
0.0,0.0625,1.0,-0.0464485625,0.0728803125,0.9951034375000001
0.0,0.125,0.0,0.031048874999999997,0.114273625,0.001284875
0.0,0.125,0.0625,0.027175562499999997,0.11525759375,0.06343868750000001
0.0,0.125,0.125,0.023302249999999997,0.1162415625,0.1255925
0.0,0.125,0.1875,0.019428937499999997,0.11722553125,0.18774631249999998
0.0,0.125,0.25,0.015555624999999997,0.11820950000000001,0.249900125
0.0,0.125,0.3125,0.011682312499999997,0.11919346875,0.31205393750000004
0.0,0.125,0.375,0.0078089999999999965,0.1201774375,0.37420775
0.0,0.125,0.4375,0.0039356874999999965,0.12116140625,0.4363615625
0.0,0.125,0.5,6.237499999999646e-05,0.122145375,0.49851537500000004
0.0,0.125,0.5625,-0.003810937500000007,0.12312934375000001,0.5606691874999999
0.0,0.125,0.625,-0.007684250000000004,0.1241133125,0.622823
0.0,0.125,0.6875,-0.0115575625,0.12509728125,0.6849768125
0.0,0.125,0.75,-0.015430875000000004,0.12608125,0.7471306249999999
0.0,0.125,0.8125,-0.019304187500000007,0.12706521875000001,0.8092844375
0.0,0.125,0.875,-0.023177500000000004,0.1280491875,0.87143825
0.0,0.125,0.9375,-0.0270508125,0.12903315625,0.9335920625
0.0,0.125,1.0,-0.030924125000000004,0.130017125,0.995745875
0.0,0.1875,0.0,0.04657331249999999,0.1714104375,0.0019273125
0.0,0.1875,0.0625,0.04269999999999999,0.17239440625000002,0.064081125
