R,G,B,R_out,G_out,B_out
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0625,-0.0076045624999999985,0.0018518124999999997,0.0617368125
0.0,0.0,0.125,-0.015209124999999997,0.0037036249999999995,0.123473625
0.0,0.0,0.1875,-0.022813687499999995,0.0055554375,0.1852104375
0.0,0.0,0.25,-0.030418249999999994,0.007407249999999999,0.24694725
0.0,0.0,0.3125,-0.03802281249999999,0.009259062499999998,0.3086840625
0.0,0.0,0.375,-0.04562737499999999,0.011110875,0.370420875
0.0,0.0,0.4375,-0.05323193749999999,0.012962687499999999,0.4321576875
0.0,0.0,0.5,-0.06083649999999999,0.014814499999999998,0.4938945
0.0,0.0,0.5625,-0.06844106249999998,0.0166663125,0.5556313125
0.0,0.0,0.625,-0.07604562499999998,0.018518124999999996,0.617368125
0.0,0.0,0.6875,-0.08365018749999999,0.020369937499999997,0.6791049375
0.0,0.0,0.75,-0.09125474999999998,0.02222175,0.74084175
0.0,0.0,0.8125,-0.09885931249999998,0.024073562499999996,0.8025785625
0.0,0.0,0.875,-0.10646387499999999,0.025925374999999997,0.864315375
0.0,0.0,0.9375,-0.11406843749999998,0.027777187499999995,0.9260521875000001
0.0,0.0,1.0,-0.12167299999999998,0.029628999999999996,0.987789
0.0,0.0625,0.0,0.0300753125,0.051878781250000006,0.0013046249999999998
0.0,0.0625,0.0625,0.02247075,0.05373059375000001,0.0630414375
0.0,0.0625,0.125,0.014866187500000003,0.05558240625000001,0.12477825000000001
0.0,0.0625,0.1875,0.007261625000000004,0.05743421875,0.1865150625
0.0,0.0625,0.25,-0.0003429374999999943,0.05928603125,0.248251875
0.0,0.0625,0.3125,-0.00794749999999999,0.061137843750000004,0.3099886875
0.0,0.0625,0.375,-0.015552062499999991,0.06298965625,0.3717255
0.0,0.0625,0.4375,-0.023156624999999993,0.06484146875,0.4334623125
0.0,0.0625,0.5,-0.030761187499999988,0.06669328125,0.495199125
0.0,0.0625,0.5625,-0.03836574999999998,0.06854509375000001,0.5569359374999999
0.0,0.0625,0.625,-0.04597031249999998,0.07039690625,0.61867275
0.0,0.0625,0.6875,-0.05357487499999999,0.07224871875,0.6804095625
0.0,0.0625,0.75,-0.06117943749999998,0.07410053125,0.7421463749999999
0.0,0.0625,0.8125,-0.06878399999999998,0.07595234375,0.8038831875
0.0,0.0625,0.875,-0.07638856249999998,0.07780415625,0.86562
0.0,0.0625,0.9375,-0.08399312499999997,0.07965596875,0.9273568125
0.0,0.0625,1.0,-0.09159768749999997,0.08150778125,0.989093625
0.0,0.125,0.0,0.060150625,0.10375756250000001,0.0026092499999999996
0.0,0.125,0.0625,0.052546062500000004,0.105609375,0.0643460625
0.0,0.125,0.125,0.0449415,0.10746118750000001,0.126082875
0.0,0.125,0.1875,0.0373369375,0.10931300000000001,0.1878196875
0.0,0.125,0.25,0.029732375000000005,0.11116481250000002,0.24955650000000001
0.0,0.125,0.3125,0.02212781250000001,0.11301662500000001,0.31129331250000003
0.0,0.125,0.375,0.014523250000000008,0.1148684375,0.373030125
0.0,0.125,0.4375,0.006918687500000006,0.11672025000000001,0.4347669375
0.0,0.125,0.5,-0.0006858749999999886,0.1185720625,0.49650375
0.0,0.125,0.5625,-0.008290437499999984,0.12042387500000001,0.5582405625
0.0,0.125,0.625,-0.01589499999999998,0.12227568750000001,0.619977375
0.0,0.125,0.6875,-0.023499562499999987,0.1241275,0.6817141875
0.0,0.125,0.75,-0.031104124999999982,0.1259793125,0.743451
